,name,address,min_price,max_price,currency,cuisine,description,star,comfort,delightful,services,phone,website,hours,lat,lon,url,country,country_alpha2,continent_code,USD_min_price,USD_max_price,aggregate_cuisine
1438,Mariottat,"25 rue Louis-Vivent, Agen, 47000, France",28.0,89.0,EUR,MODERN CUISINE,"In this 19C mansion, everything is sophisticated and meticulous. From the staff and service, the seasonal cooking (fine and subtle) to the extensive wine menu and pretty terrace. Local gourmets, as well as those from further afield, have already been won over!",1.0,3.0,1.0,"['Air conditioning', 'Car park', 'Wheelchair accessible', 'Notable wine list', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms', 'Mastercard credit card', 'Visa credit card']",+33 5 53 77 99 77,www.restaurant-mariottat.com,"Closed: 2-23 January, 29 April-12 May, 30 September-12 November, Monday, Saturday lunch, Sunday dinner",44.202016799999996,0.6131156999999999,https://guide.michelin.com/en/nouvelle-aquitaine/agen/restaurant/mariottat,France,FR,EU,31.21,99.2,MODERN
1439,Le George,"31 avenue George-V, Paris, 75008, France",65.0,129.0,EUR,ITALIAN,"In the kitchens of the George since September 2016, Simone Zanoni has made an impression with his light, Italian - inspired cooking, often served in tasting - size portions. Superb dining room or conservatory in the courtyard.",1.0,3.0,1.0,"['Air conditioning', 'Wheelchair accessible', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers', 'Valet parking', 'American Express credit card', 'Diners Club credit card', 'Mastercard credit card', 'Visa credit card']",+33 1 49 52 72 09,www.legeorge.com,Not Available,48.86858,2.30105,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-george,France,FR,EU,72.45,143.78,ITALIAN
1440,Alliance,"5 rue de Poissy, Paris, 75005, France",55.0,185.0,EUR,MODERN CUISINE,"Alliance brings together two alumni of the restaurant Agapé Substance as partners in this new adventure. A starter of oyster, onion and lemon; foie gras, vegetable pot - au - feu and Corsican broth... The chef's dishes are flashes of simplicity, at once subtle and well executed. We will be going back for more.",1.0,2.0,0.0,"['Air conditioning', 'Wheelchair accessible', 'Establishment totally or partly reserved for non-smokers', 'American Express credit card', 'Visa credit card']",+33 1 75 51 57 54,www.restaurant-alliance.fr,"Closed: 1-23 August, Saturday, Sunday",48.8500098,2.3532787,https://guide.michelin.com/en/ile-de-france/paris/restaurant/alliance,France,FR,EU,61.3,206.2,MODERN
1441,Nomicos,"16 avenue Bugeaud, Paris, 75116, France",49.0,170.0,EUR,MODERN CUISINE,"After working at Lasserre, one of the temples of classical French cuisine, Jean-Louis Nomicos created this restaurant that bears his name. In an updated interior perfectly suited to his work, he creates subtle dishes, whose Mediterranean accents bear witness to his Provençal roots and meticulous craftsmanship.",1.0,3.0,0.0,"['Air conditioning', 'Wheelchair accessible', 'Establishment totally or partly reserved for non-smokers', 'Valet parking', 'Restaurant offering vegetarian menus', 'American Express credit card', 'Mastercard credit card', 'Visa credit card']",+33 1 56 28 16 16,www.nomicos.fr,"Closed: Monday, Sunday",48.8702241,2.2829104,https://guide.michelin.com/en/ile-de-france/paris/restaurant/nomicos,France,FR,EU,54.61,189.48,MODERN
1442,Sylvestre,"79 rue St-Dominique, Paris, 75007, France",170.0,280.0,EUR,MODERN CUISINE,"Sylvestre Wahid arrived at Thoumieux, right near Les Invalides, in 2015 and soon won the hearts of the French capital's foodies. The dining space serves as a cosy setting for this authentic artist: throughout a delicate gourmet symphony, he transports diners to delicious lands. Magical.",2.0,3.0,1.0,"['Air conditioning', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms', 'Valet parking', 'American Express credit card', 'Mastercard credit card', 'Visa credit card']",+33 1 47 05 79 00,www.thoumieux.fr,"Closed: 1-31 August, Monday, Tuesday-Saturday lunch, Sunday",48.8597902,2.3087028999999997,https://guide.michelin.com/en/ile-de-france/paris/restaurant/sylvestre,France,FR,EU,189.48,312.08,MODERN
1443,Roscanvec,"17 rue des Halles, Vannes, 56000, France",34.0,110.0,EUR,CREATIVE,"This restaurant is hidden behind the half - timbered façade of this house in a pedestrian street. It has a refined, contemporary decor and a glimpse of the kitchen. Inventive menu based around high quality, locally sourced products.",1.0,2.0,0.0,"['Establishment totally or partly reserved for non-smokers', 'Restaurant offering vegetarian menus', 'Mastercard credit card']",+33 2 97 47 15 96,www.roscanvec.com,"Closed: 11-28 January, 27 June-10 July, Monday, Sunday",47.656994,-2.7577037,https://guide.michelin.com/en/bretagne/vannes/restaurant/roscanvec,France,FR,EU,37.9,122.6,CREATIVE
1444,Château d'Adoménil,"7 route Mathieu-de-la-Haye - Adoménil-Rehainviller, Lunéville, 54300, France",75.0,155.0,EUR,TRADITIONAL CUISINE,"One is graciously welcomed to this handsome abode, far from the madding crowd. The heavenly interior sets off the remarkable cuisine, depicted by its subtlety and range of ingredients, which are cooked to perfection and overflowing with taste. And let’s not forget the splendid wine list!",1.0,3.0,1.0,"['Air conditioning', 'Car park', 'Garden or park', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms', 'American Express credit card', 'Diners Club credit card', 'Mastercard credit card', 'Visa credit card']",+33 3 83 74 04 81,www.adomenil.com,"Closed: 13-24 January, 17-28 February, 29 June-9 July, Monday, Tuesday, Wednesday-Friday lunch, Sunday dinner",48.564747100000005,6.4630197,https://guide.michelin.com/en/grand-est/lunville/restaurant/chateau-d-adomenil,France,FR,EU,83.59,172.76,TRADITIONAL
1445,Table - Bruno Verjus,"3 rue de Prague, Paris, 75012, France",70.0,300.0,EUR,MODERN CUISINE,"Bruno Verjus talks about his supplier partners with a twinkle in his eye, which speaks volumes about his philosophy of putting produce centre stage. He crafts his ingredients (on this day scallops and sweetbreads) like so many rough diamonds, with the energy of a true devotee. Good wine list.",1.0,1.0,1.0,"['Notable wine list', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms', 'Restaurant offering vegetarian menus', 'American Express credit card', 'Mastercard credit card', 'Visa credit card']",+33 1 43 43 12 26,www.table.paris,"Closed: 2-26 August, 22 December-5 January, Monday lunch, Saturday lunch, Sunday",48.84871,2.37589,https://guide.michelin.com/en/ile-de-france/paris/restaurant/table-bruno-verjus,France,FR,EU,78.02,334.37,MODERN
1446,Aspic,"24 rue de la Tour-d'Auvergne, Paris, 75009, France",69.0,69.0,EUR,MODERN CUISINE,"This bistro is everything a bistro should be. It has a retro feel, open kitchen and sleek decor with untreated materials, in harmony with the carefully presented dishes, which highlight the ingredients (meat and poultry farm, line-caught fish or from small boat fishing, herbs and spices). A relaxed atmosphere in which to enjoy gourmet cuisine (try the seven-course mystery menu), and attentive service. Inevitably with such a gem, booking is essential.",1.0,1.0,0.0,"['Air conditioning', 'Establishment totally or partly reserved for non-smokers', 'Mastercard credit card', 'Visa credit card']",+33 9 82 49 30 98,www.aspic-restaurant.fr,"Closed: 2-31 August, 24 December-1 January, Monday, Tuesday-Saturday lunch, Sunday",48.8791753,2.3436244999999998,https://guide.michelin.com/en/ile-de-france/paris/restaurant/aspic,France,FR,EU,76.91,76.91,MODERN
1447,L'Aquarelle,"71 A route du Montil, Breuillet, 17920, France",52.0,120.0,EUR,CREATIVE,"A chef who has reached maturity: Xavier Taffart is a wise and inspired cook, working his lovely local ingredients and reinterpreting well - known recipes. The dishes are colourful and delicious! As for the decor, designer style prevails in the large panoramic restaurant room.",1.0,2.0,1.0,"['Air conditioning', 'Car park', 'Wheelchair accessible', 'Great view', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms', 'Restaurant with bedrooms', 'American Express credit card', 'Diners Club credit card', 'Mastercard credit card', 'Visa credit card']",+33 5 46 22 11 38,www.laquarelle.net,"Closed: 2-14 January, 1-10 June, Monday, Tuesday lunch, Sunday dinner",45.68587479999999,-1.0397569,https://guide.michelin.com/en/nouvelle-aquitaine/breuillet/restaurant/l-aquarelle,France,FR,EU,57.96,133.75,CREATIVE
1448,Les Trois Soleils de Montal,"Les Prés-de-Montal, St-Jean-Lespinasse, Saint-Céré, 46400, France",38.0,92.0,EUR,MODERN CUISINE,An elegant establishment flooded in sunshine. The menus are proclaimed out loud! The quality of the produce and the culinary expertise are flawless. Close your eyes and dig in: exceptional value for pleasure!,1.0,3.0,0.0,"['Air conditioning', 'Car park', 'Wheelchair accessible', 'Garden or park', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms', 'Mastercard credit card', 'Visa credit card']",+33 5 65 10 16 16,www.3soleils.fr,"Closed: 2-17 January, 2-13 March, 12 November-19 December, Monday, Tuesday lunch, Sunday dinner",44.8626234,1.8654394,https://guide.michelin.com/en/occitanie/saint-cr/restaurant/les-trois-soleils-de-montal,France,FR,EU,42.35,102.54,MODERN
1449,Auberge Le Prieuré,"4 Grand'Rue, Moirax, 47310, France",28.0,85.0,EUR,CREATIVE,"Spontaneous cuisine, bursting with audacity and flavours, very vibrant! To sample in a fine, centuries - old village house, the old - world charm of which has been preserved, or on the lovely shady terrace. An appealing establishment.",1.0,2.0,0.0,"['Air conditioning', 'Notable wine list', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms', 'Visa credit card']",+33 5 53 47 59 55,www.aubergeleprieure.fr,"Closed: 21 October-7 November, Monday, Tuesday, Sunday dinner",44.140818599999996,0.6089812,https://guide.michelin.com/en/nouvelle-aquitaine/moirax/restaurant/auberge-le-prieure,France,FR,EU,31.21,94.74,CREATIVE
1450,La Source,"8 allée de La Charpinière, Saint-Galmier, 42330, France",35.0,85.0,EUR,MODERN CUISINE,"Fine and delicate cuisine, created by a young chef as enthusiastic as he is talented, awaits you at La Source, the hotel's gourmet restaurant. Produce from the local terroir gets top billing, and is beautifully showcased from season to season, with flavours brought to the fore by skilful culinary technique.",1.0,3.0,0.0,"['Air conditioning', 'Car park', 'Wheelchair accessible', 'Garden or park', 'Private dining rooms', 'Visa credit card']",+33 4 77 52 75 00,www.lacharpiniere.com,"Closed: 2-15 January, 13-28 July, Monday, Tuesday, Sunday dinner",45.588937,4.310568900000001,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-galmier/restaurant/la-source,France,FR,EU,39.01,94.74,MODERN
1451,La Terrasse,"90 boulevard de la 36ème-Division-du-Texas, Saint-Raphaël, 83700, France",98.0,145.0,EUR,PROVENÇAL,"A unique place for a gourmet interlude inspired by the writer René Jouveau's Provençal Cuisine of Popular Tradition. The chef delves into the offerings of the Provence terroir, developing tasty, meticulous and put together precisely modern recipes, and sometimes inventive. Add to that the establishment itself, set on the beach with the horizon and the sea in your sights, and all the boxes are ticked for guaranteed enjoyment. Superb.",1.0,1.0,0.0,"['Car park', 'Wheelchair accessible', 'Great view', 'Outdoor dining', 'Valet parking', 'American Express credit card', 'Mastercard credit card', 'Visa credit card']",+33 4 89 81 40 60,www.hotellesrochesrouges.com,"Closed: 5 October-16 May, Monday, Tuesday, Wednesday-Sunday lunch",43.416785600000004,6.837502400000001,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-raphal/restaurant/la-terrasse,France,FR,EU,109.23,161.61,FRENCH
1452,Le Pousse-Pied,"84 boulevard des Vendéens, La Tranche-sur-Mer, 85360, France",19.0,70.0,EUR,MARKET CUISINE,"A former associate of Alexandre Couillon in Noirmoutier, Anthony Lumet, who did a stint in the kitchen of La Table d'Élise, concocts neat, minimalist dishes, authentic through and through, and in tune with the seasons and market availability. First-rate produce, flawless culinary technique and reasonable prices. An endearing establishment whose chef is as modest as he is enthusiastic.",1.0,2.0,0.0,"['Air conditioning', 'Wheelchair accessible', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'Mastercard credit card', 'Visa credit card']",+33 2 51 56 23 95,www.lepoussepied.fr,"Closed: 9-13 March, 16 November-17 December, Monday dinner, Tuesday, Wednesday",46.3480978,-1.4044731000000001,https://guide.michelin.com/en/pays-de-la-loire/la-tranche-sur-mer/restaurant/le-pousse-pied,France,FR,EU,21.18,78.02,MARKET
1453,Origines,"Rue du Clos-de-la-Chaux, Le Broc, 63500, France",28.0,90.0,EUR,MODERN CUISINE,"Adrien Descouls, who appeared on Top Chef, has set up shop in this modern building just next to the 14C castle. From its lofty perch, it showcases local terroir produce, with refined, resolutely modern dishes. For an overnight stay, lovely comfortable guestrooms with a view of the surrounding area.",1.0,3.0,0.0,"['Air conditioning', 'Car park', 'Wheelchair accessible', 'Great view', 'Restaurant with bedrooms', 'American Express credit card', 'Mastercard credit card', 'Visa credit card', 'Lift']",+33 4 73 71 71 71,www.restaurant-origines.fr,"Closed: 2-28 January, 31 August-15 September, 21-29 December, Monday, Tuesday, Sunday dinner",45.501934000000006,3.2440696,https://guide.michelin.com/en/auvergne-rhone-alpes/le-broc/restaurant/origines,France,FR,EU,31.21,100.31,MODERN
1454,Les Clefs d'Argent,"333 avenue des Martyrs-de-la-Résistance, Mont-de-Marsan, 40000, France",25.0,100.0,EUR,CREATIVE,"Here, the decoration and the food vie with each other in the taste stakes. The interior is contemporary and the cuisine is all about colour and inventiveness. The chef creates original and meticulous dishes, the key ingredients being examples of the wonderful Landes produce.",1.0,2.0,0.0,"['Air conditioning', 'Wheelchair accessible', 'Notable wine list', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms', 'American Express credit card', 'Mastercard credit card', 'Visa credit card']",+33 5 58 06 16 45,www.clefs-dargent.com,"Closed: 2-24 August, 20-30 December, Monday, Sunday",43.8871612,-0.5127259,https://guide.michelin.com/en/nouvelle-aquitaine/mont-de-marsan/restaurant/les-clefs-d-argent,France,FR,EU,27.86,111.46,CREATIVE
1455,Étincelles - La Gentilhommière,"Sainte-Sabine, 24440, France",51.0,120.0,EUR,CREATIVE,"A welcoming Périgord - style house in a garden planted with majestic trees. The concept: book the day before at the latest as the chef only works with fresh ingredients. The single menu showcases his creativity with cuisine that lives up to the restaurant’s sparking name! Theme based guestrooms (romantic, oriental, the mountains etc).",1.0,2.0,0.0,"['Garden or park', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'Restaurant with bedrooms', 'Mastercard credit card', 'Visa credit card']",+33 5 53 74 08 79,www.gentilhommiere-etincelles.com,"Closed: 1 October-31 January, Monday lunch, Tuesday, Wednesday, Thursday-Saturday lunch, Sunday dinner",44.693735499999995,0.7511404,https://guide.michelin.com/en/nouvelle-aquitaine/sainte-sabine-nouvelle-aquitaine/restaurant/etincelles-la-gentilhommiere,France,FR,EU,56.84,133.75,CREATIVE
